B1,B2,B3,B4,B5,B6_VCID_2,B7,KODE2010,NDBI,NDVI,NDWI
24.880493834696615,22.320171529727748,16.574895210190036,66.5629278069426,39.254210922557306,196.1784977414233,16.174374313270647,3201290009,-0.2626703435434852,0.5978418372124926,-0.49373576998828184
24.657700083605725,21.73888981784096,16.84245648704112,60.81645359884475,35.536983608218705,195.90256441438012,14.761609282764573,3201300008,-0.26508115880561656,0.5609510670570338,-0.4670338869598799
26.51300390328004,24.21541152078669,19.739182701407202,60.03917448169873,37.3653638789237,196.71515411412642,17.230851053474623,3201300006,-0.24015989997798637,0.5012491237944569,-0.419507964633391
24.906850941980366,22.002014941318123,16.732447677322593,62.16941024761798,35.9613052970977,196.19664638676025,14.655179488727505,3201300007,-0.27223127512127554,0.5717630368262759,-0.47264704864085033
24.54767558110468,21.572993276503517,16.0427734378462,65.86552563986642,38.28748575267526,196.17033551895668,15.647923568753157,3201290003,-0.2688295284730247,0.6052785851498715,-0.5029969792471176
24.782754611166265,21.813281202139187,16.22515605088009,64.38145137174953,36.176892641968216,196.0429117932672,14.733439439642224,3201290008,-0.28546073963322927,0.592772124786828,-0.48835393057317883
25.29173935639456,22.039022168007353,16.707752964011878,63.55839192363454,37.974781404593564,195.89882391737194,16.04810527260088,3201290007,-0.2570669485903355,0.5798077018379617,-0.47941050723499673
25.884837387890755,22.091953351098887,16.531943035617065,61.24896873835918,35.44076506490157,195.84477262958836,14.374239376486447,3201290006,-0.276569736852464,0.5680137028098079,-0.46040468638799137
24.326393592695634,21.09853737963557,15.20743022881026,66.13759856534725,37.32579307677968,195.94388922813718,14.947504988292547,3201290004,-0.28324032042306563,0.6236771920791098,-0.5131046814193032
25.249355500899828,22.156210969774918,16.042314768556714,65.88729432072168,34.760305180331486,195.82072356833038,13.778112170064462,3201290005,-0.312974362244857,0.6019984847566118,-0.4899730540185632
24.334389997603857,21.09051398293272,14.662379691895925,67.43733008722525,34.080465122290775,195.69100408072347,12.85287819770747,3201280017,-0.3323638180172155,0.6350476968688457,-0.5153327784673498
23.890284016537873,20.557547446947343,14.11613924806919,68.64136183953507,35.16608615266299,195.41554700323374,13.365970000513887,3201290002,-0.3266830390607638,0.6567632186596131,-0.5362113772796747
25.175879586087877,22.412813842417616,17.067428757246887,62.83209743054382,36.81377921971213,195.983721646386,15.487692200741911,3201300001,-0.26697486819372307,0.5698580056568133,-0.4696515158568558
23.994131172954106,20.70899234646047,14.735399682187523,65.45391822090463,35.616060843832045,195.3320836483385,13.907316298350962,3201290001,-0.2987862886763322,0.6307339482097598,-0.5169543568646116
24.023204653206335,20.682098109726642,14.73333278582265,65.29488807333804,35.21335106115113,195.2613914449586,13.797005750806695,3201280016,-0.30402531368631674,0.6278609627814773,-0.5142499480452903
24.726675193454273,20.463101813505816,13.99439314135092,67.72670287882035,32.81772252399009,193.8712101937053,12.275460240610958,3201270021,-0.34916392844772537,0.6538117887767032,-0.530830080015469
25.36631230617656,21.446198289753593,14.989959018396336,69.94607442480287,34.773852934722896,193.3127635500665,13.325129822264701,3201270022,-0.3373651521622427,0.6419536401291754,-0.5248578435069501
23.230379299453606,19.26185081965369,12.484774128417682,69.07013468965118,32.78504794026015,194.8917156906532,11.78594787274702,3201270015,-0.35757451345109503,0.6881750523271478,-0.5565925694638034
23.903839671127386,20.204441901297873,14.73799616568793,59.64982369886076,33.44560422684789,195.0467078448968,13.731027675158753,3201280013,-0.28448634920371296,0.5972683329311467,-0.4856745967506909
25.032467187813605,21.318943740348754,15.477239215061847,63.73604870451369,32.42681053771682,195.4420120384607,12.722901438212913,3201280015,-0.3301231734566245,0.5968450130871178,-0.48627368889436273
25.184694072742786,22.31666162496886,16.884329735933658,64.21638447987473,34.73835479020607,194.46645343250654,14.689531878358652,3201280012,-0.3044974116221032,0.5704793489997356,-0.4715914337915625
25.53345426111003,22.027364803640605,16.500771879425724,65.27629703710167,35.299442233214975,194.45973026729428,14.725910090589574,3201280005,-0.29934253216731654,0.5866273834282321,-0.48471855167985184
25.05856264561886,21.392598712908885,16.04276550103152,57.890730685935374,33.28452411499655,195.48653480996407,13.715687321023516,3201280014,-0.2780612013080502,0.5569455282937078,-0.44990344298558915
24.548601844036302,21.176070827520938,14.812958752807948,68.53533916015701,36.02573606513077,195.1586712171119,14.044730974572248,3201280011,-0.31338774796219904,0.6325129041861981,-0.5153998957095673
24.5090234528024,20.712002908955846,14.523994634650723,65.65276170956095,34.85608516543707,195.36541730240148,13.504137479554569,3201280010,-0.30857905630959903,0.6255336178861114,-0.5079638865757249
24.59515553861481,20.618574303013627,14.247214033474464,67.677312068916,37.42935250846784,195.38968938906393,14.378565042213108,3201280009,-0.2891362291308192,0.6502964510055771,-0.5306654790722882
24.875575145668392,20.91933240699755,14.145619886293392,71.76531762981767,38.99447439287854,195.27687967547448,14.680191125653511,3201280008,-0.2976462120863473,0.6679448843814991,-0.5452069349471474
22.71916615317625,17.999584976694834,11.875769639372047,59.33403637281159,28.64550247821605,191.05500647344016,10.991788692749646,3201271001,-0.3559337401757058,0.6592259530211361,-0.522266591590516
23.89901746405388,19.406306428687774,12.678521467167814,69.06646122681508,33.78006944844138,194.41249181768754,12.512160427948327,3201271009,-0.34751537572856184,0.681552365171853,-0.5511234360578918
25.29070417849183,20.557174030515235,13.767151176421944,71.79917956372884,36.6929886946482,194.7726433600311,13.472383892944118,3201280018,-0.3246590385036833,0.6753290385996252,-0.5514730315643852
23.99387960437449,19.58133670902311,12.972716841082256,65.7946393210432,33.72746637548911,194.86958899522097,12.488860074450118,3201280007,-0.3262890680592535,0.6658019237206105,-0.5339592822221667
23.344317328015926,19.249509738690985,12.587865754310688,66.84821876964497,32.64857335191214,193.69155336570148,12.533493697514317,3201271008,-0.3536657132002563,0.6679369173554282,-0.532793732122957
23.68271943435946,19.747293581631038,13.050347973466026,69.69965423647088,36.02689504264733,195.10104802764639,13.392446672061004,3201280003,-0.32146849395922866,0.67966869037383,-0.5516766394994191
23.646835920243415,20.046724765804825,13.430057300242623,66.89800789999718,33.67129145134268,194.41269207499926,12.83702012828102,3201271007,-0.33705619659727126,0.6573278636125929,-0.52813848290678
25.359931020660408,22.054848596195303,16.697988241778443,65.29370500893559,36.45874434219095,195.1345506321714,15.452025119836986,3201280004,-0.2840584872949208,0.5812071748128963,-0.4831445382307825
24.426637170830187,20.908674679002125,14.89248497546453,68.88319288679251,36.165242322324524,195.35618810572146,14.348629985158317,3201280006,-0.31248789159515317,0.632509175672818,-0.5226651823967332
24.41035745633945,20.10800662154513,13.7515826284554,68.47820734004326,33.35143874255827,194.62896297382784,12.439812156728514,3201270014,-0.34767743744416146,0.6553134104272168,-0.5340690417058976
23.709897710223895,19.330162226695016,12.985036888048151,62.558027168712606,30.67368308424534,194.1359130173207,12.040690184977576,3201270012,-0.3519542474726293,0.6450101115502239,-0.512282914170456
24.03886108394074,19.796594211176338,13.699708940500544,67.15265422226642,33.47704396116977,195.03872513321326,13.1286233694837,3201270010,-0.3413071211525562,0.6496031471667402,-0.5303732119656531
25.336343183522583,21.535631500405277,15.900861481240197,63.52195271606156,34.10788684276308,194.96988792600612,14.263154206846403,3201270013,-0.30115232885176546,0.5864489434415092,-0.4803963023539389
24.63264078560151,20.681152108404252,14.404052521033117,67.89461456623035,34.167345891149054,195.01963268976817,13.28464926545792,3201270009,-0.33288332042176033,0.6348194568190001,-0.5170493319263001
24.74231857396145,21.66079850119517,15.13097724823289,70.8293832811889,36.96601898937321,194.96599899300332,14.566226438892643,3201271006,-0.3156011154657186,0.6436113743906642,-0.5266959603611406
24.401372415444946,20.42699736943337,14.150605901303456,66.76847125403474,34.437125621221206,195.33499337951585,13.667722211334969,3201270006,-0.3222232444549152,0.6446276459717376,-0.5246990760309492
24.549886611710754,20.903695446679105,14.961199329686101,65.66542905421063,34.735284312851036,195.80648597956682,14.217421484028721,3201010010,-0.3122084375659868,0.6182783091462821,-0.505746786016674
24.54172318160812,21.33123470307875,15.314129619386085,67.43908131331894,35.14932163126752,195.55771154268754,14.430067022300362,3201271004,-0.3161580639842397,0.6249059586284721,-0.5142221658417468
24.470160418464,21.216080431277103,14.997633945959343,67.95394494010247,35.09312934307428,195.33647399706658,14.293530480236177,3201271005,-0.31998186154270997,0.6335683496396678,-0.5185176361679152
24.487137707821233,21.672526219415563,15.294570209933582,70.41896670280126,36.778034874855244,195.29695399974278,14.849520602704795,3201271003,-0.31667498559956964,0.6357928197863985,-0.5211980247898789
22.513702972470142,17.985475955059965,12.161559014122101,56.13583605142331,27.759330584817555,191.07289701085725,10.92431244018178,3201271002,-0.34567285360801053,0.635509339027613,-0.5011375948961933
24.174803775582816,20.333769232321856,13.774473047188524,67.66873933478539,34.00634905354217,194.37307032403572,13.486611710890534,3201010004,-0.33767142114205556,0.6517657664141417,-0.5245811524350261
24.515353990406826,21.01960744851857,14.997002324759325,65.19991949779005,33.92010620099233,195.37171172984284,13.700053410120063,3201010005,-0.3194633625325571,0.6184402107854546,-0.5039103414811175
23.73585362124049,19.977726902368364,13.548906105823644,68.35021554066546,34.81436480529367,194.70581079045004,13.486503503894378,3201010003,-0.327873769797398,0.6610949433727435,-0.5381437487877161
21.687656862047266,17.192877116896177,11.104272876532837,58.15808340360775,28.018492153018983,192.03511513788405,10.481634192230082,3201010001,-0.3566936147391895,0.6690405916716704,-0.5288374199750676
21.446170938346075,16.957725799761825,11.02463998399114,56.296863471440204,26.480761707111082,191.63706178086176,9.846251424197412,3202290012,-0.36552631784763095,0.663519088417829,-0.5246412613236748
22.292909349016107,17.830364367537122,11.72193629479504,61.11420722905591,29.38935648441436,192.69834140363523,11.086294131437583,3202300004,-0.35525445474056444,0.6736666233445556,-0.5406873329085797
22.564097127300098,18.470854177875747,12.53561043989199,64.12249833573112,30.787057070124323,192.93082173325993,11.865745999677944,3202300005,-0.3588437376965351,0.6688676915511057,-0.5448352923961258
21.223875666309574,16.215922037376643,10.216950269057458,52.11364296643068,23.929982137905473,191.7868217436159,8.906181776722386,3202291007,-0.37806681003823894,0.6590132896705425,-0.5073806287260537
22.12094321216385,18.28372137069776,11.589633504865818,66.2205610733154,31.19858799847265,192.98669161243157,11.658121163814634,3202290013,-0.3648872381401636,0.6940776951016784,-0.5565049760192574
22.56834838429651,19.100505947020928,12.128955775069532,72.60197788240659,34.190233905629526,193.98605168921753,12.698635382980072,3202290015,-0.36276632149314925,0.706834352904702,-0.5748906929551014
22.553596989751412,18.260648954156927,11.938327727384296,61.490105581126635,28.928372576684772,194.26981433486307,11.067403870744206,3202290014,-0.36461392430096945,0.6647268893035446,-0.5295428002036219
22.581173068632577,18.656802020739608,11.828149351710472,68.14140944412516,32.878127796531494,194.61814339096352,12.185667440162932,3202290018,-0.3531450447105884,0.6949793814227233,-0.5580837286749268
22.065515711656584,17.78567751522881,11.351059984261646,60.82131129552559,29.54339210639337,193.4902895910852,11.194193913476905,3202291004,-0.3535060193902099,0.6761728910338146,-0.5343291380469979
22.185097384706175,18.563949859311535,11.886369067067193,66.82001628767743,32.34533106898856,194.5313001370313,12.069321988852211,3202291006,-0.3531788099860773,0.6934326367898485,-0.5589746501154292
23.338419062305647,18.791246027978524,12.327225205006808,60.87021694055966,28.938954736650416,195.11216554564513,11.160026576091541,3202291001,-0.35643894647377605,0.6533074791882225,-0.5167117431210647
22.76946798511694,18.525291645667004,12.097939757709401,59.34163083971011,29.14601771326767,194.74084693417325,11.490633206139835,3202291005,-0.3446555015858737,0.6553605497663854,-0.5161772463067391
23.153654107821044,18.76770915710891,12.289386777150153,60.216929005394604,29.59446545055839,194.79272967999316,11.514387176793937,3202291003,-0.34597503440541716,0.6535294748004714,-0.5146025110045434
23.1056275010416,19.039623071523813,12.468275745873168,65.65040331263036,31.799305650711172,195.07212123288178,12.06514662990313,3202110008,-0.3508765282277914,0.6749716010577743,-0.5431568044349441
23.549219300935363,19.14737831479284,12.783204619773134,64.1580806089605,30.53265983114761,195.45579331273493,11.815787789691372,3202110007,-0.35955542059502626,0.6587160045703995,-0.5286999096278585
24.43873863720168,20.126845215484444,14.328406265349258,58.4271966917265,29.75890830867018,196.01723082360388,12.163876841389047,3202291002,-0.32557980473842485,0.5967104988262226,-0.47734927103858804
24.12637936060127,20.37053833234432,13.535294714706568,71.4194002297198,35.95955220229231,195.7848023957495,14.106328749345005,3202290004,-0.3283638383895213,0.6726060906313973,-0.5470384448497775
24.101825116573348,20.14459979606127,13.760060831920638,67.04506322816108,33.24142539347223,195.70374322158037,13.116366679621486,3202290003,-0.3360832902339779,0.6519191383111709,-0.5299590331523647
23.3736760826799,19.096820432091945,12.230885919513256,71.0222570785154,32.59776794786756,195.46701592878722,12.064451704548395,3202290002,-0.37179556393046315,0.6957787956419345,-0.5642262524353893
22.3704443846975,18.062969900785802,11.08368953748552,71.33760954618295,31.215072379449516,194.63983815446667,10.953199666788588,3202290016,-0.3949519878700469,0.7244999890855927,-0.5871587340795787
23.12012533364822,18.915462728631844,12.118468874801131,68.21653374427096,31.065006389581843,194.95998695833163,11.560727875401348,3202290017,-0.3748780795065161,0.6917721913999003,-0.5582222561918438
