B1,B2,B3,B4,B5,B6_VCID_2,B7,KODE2010,NDBI,NDVI,NDWI
24.215478903540074,20.453874311767617,14.476917737330604,67.11163907957771,35.1420536062602,195.39535848882792,14.352672155694933,5206061008,-0.31362574635266266,0.6297556942780594,-0.5148394714033456
28.41691276976089,25.75863010686649,23.300653520128023,53.817679679679856,51.52262436838031,198.84850536085835,27.395530146941265,5206061009,-0.03693240847969661,0.39105476736108974,-0.3426745751964909
24.92665693599519,21.6472327718154,15.67254695399536,71.00723221978284,39.65419567850414,196.00442723650542,16.162816851981034,5206061007,-0.2821224081396202,0.6296587365517121,-0.5231160265856771
25.237367327114423,22.097597081992543,15.414638435617245,72.94280474166423,38.224433511822575,194.60775068788823,15.088962291925187,5206061011,-0.31221296030588275,0.6482932833727627,-0.5315456481149556
23.623238768302187,20.17347138713087,12.690135332315824,73.97562432239154,32.48655891592228,194.65507062392618,11.868380176058597,5206051013,-0.3910147857648513,0.6983291725987555,-0.5611195287993355
24.403673382449238,21.50299471428593,14.316829961342869,77.20914079577287,37.62414074290049,195.5209655982955,14.29005219246107,5206051012,-0.344963321868544,0.6803827942493619,-0.5564653651766766
23.587684673671152,20.143766266468386,13.25708276148412,72.31669022407972,36.11450007880959,194.96267896051833,13.729384433910926,5206061001,-0.3343584877482532,0.6775023380365517,-0.5503671456888849
23.674637558291668,19.941364729210637,13.814736292499743,70.4464506907687,35.38241229971655,195.72275595303924,13.807913509463205,5206061006,-0.3286675941133954,0.6637373615704646,-0.5488722186851148
25.671546489204644,23.065526354728988,17.629363982149727,64.82285051806315,41.612162092920485,197.08556553569264,18.696270433887765,5206051011,-0.2174838891018503,0.5648070460441332,-0.46695516756906114
24.354972228622145,21.789669336223966,15.205043183544918,73.75118253191428,39.080132140384066,195.9924043040964,15.97641222554214,5206051014,-0.30555244428508116,0.6462612410670512,-0.531361901851552
24.10845044110961,21.732360357884463,14.647256444310964,73.28016162377828,37.455241785515696,196.2786944950591,14.811709433788696,5206051010,-0.3241637977599714,0.6574338925763392,-0.5326089621205555
23.977883213122386,21.684544758379413,14.669900163739356,76.79671681553775,37.475160642591064,196.0753995723132,14.723571565628076,5206051008,-0.3379901849033233,0.6641832355781047,-0.5455575866273824
27.71114443715437,25.7462929984066,21.51253163370512,60.749695379135794,40.33856031493111,197.3680663604836,19.991076951916753,5206051015,-0.1834039807277665,0.4430201333543705,-0.3698251898850618
23.334016161504746,20.364521163079342,13.034073868597853,78.96268773131926,34.45047452941436,195.02385431773902,12.743194052416067,5206051006,-0.3922663252447108,0.7101959922328958,-0.5822128113880592
28.379330211982566,27.19866823837939,24.708899823182346,48.693522645245494,33.63988794924609,197.8159175645519,17.128894790169745,5206051005,-0.17334923591586174,0.2739636306286743,-0.2301690858301845
23.97776343302779,21.147370546770976,13.72816120004356,76.72987113461286,35.17085493390563,195.37842737942452,13.241255245146768,5206051004,-0.36981860328398725,0.6838120610432312,-0.555045869446105
