B1,B2,B3,B4,B5,B6_VCID_2,B7,KODE2010,NDBI,NDVI,NDWI
23.687105813376064,20.723132689685677,13.307395259786274,64.66161201612033,33.372980039626576,194.35186438555158,11.92956817769346,3518190015,-0.3221676241378478,0.6498515742516675,-0.5045868900708825
23.86776829285366,20.970611030813338,13.787503078561652,64.0673449852009,34.51816255326195,194.4652507080223,12.760255313315406,3518180006,-0.3022621750741708,0.6372942147414987,-0.49629868870786975
24.04205205233234,21.11475275381817,14.188359681006467,64.93577607972932,35.414997618980735,194.35171020764352,13.399937515598983,3518180004,-0.29768466961724677,0.6340271883644784,-0.4999592856968732
23.64377181568965,20.59988261739614,13.25450150980181,64.28615106472611,34.16734590952598,194.0311506297028,12.429557411546474,3518190016,-0.3069593759067614,0.6500796877490993,-0.5053875524067097
24.771734350305824,21.913516800659647,15.032216037930324,65.53450834879405,36.33965780251495,194.48525458668337,13.847908335051192,3518190014,-0.2918212980559389,0.620396733714353,-0.49130484303695143
24.389405960175235,21.025660517839633,14.28808309922374,64.9648548868549,32.94142681721867,194.10045174481843,12.289963731241249,3518180003,-0.33139994697864966,0.6301845922112664,-0.499609695959027
24.37992828738683,21.168597704750308,13.970502794556419,67.4408183154421,35.45230315210691,194.00966215496572,13.10165685285125,3518120999,-0.3119799789063136,0.6490628779851846,-0.5130529758887082
25.364967486116388,22.189382681689853,16.036580987028668,59.554251537045516,33.891752293165055,194.41619409818497,13.913800886842457,3518180005,-0.2791131840623642,0.5620908081373326,-0.4415149174892711
24.5184496316563,21.128279740897526,14.440703678629637,63.96541815719987,32.12682118807353,193.73377945848029,12.335719922605751,3518180002,-0.332383696118032,0.6207023306370045,-0.4902145660585213
24.623973856217706,20.714754027044766,14.147073605517127,58.86038808989345,30.074250806694156,193.89336113109493,11.677984389794364,3518180001,-0.3319576457549051,0.6037995320974658,-0.46727015850003845
24.149815634180868,20.50277163674313,13.583209922968262,60.00535289299132,32.67931854565448,194.36708863745085,12.28454032882241,3518170019,-0.2949657934052102,0.6200029968754077,-0.47824910088463346
23.899298148877328,19.853299817552028,12.742415450616885,63.0876025417826,32.208853812056724,193.87650193013044,11.526607250021053,3518170023,-0.32518495402220216,0.6562215200642997,-0.5116285404080193
24.70049879922587,20.9344791988396,14.104213459734968,59.22869020029683,32.13994322849576,194.12180485198064,12.204439397154665,3518170021,-0.29622540513945095,0.60249179817477,-0.4634032972357031
