B1,B2,B3,B4,B5,B6_VCID_2,B7,KODE2010,NDBI,NDVI,NDWI
29.581814681724897,25.073944029132456,19.2598157565452,56.17780054863967,30.263148501668425,187.66739323986147,14.650631256416863,3574010003,-0.30152581405103224,0.4781479571401951,-0.36973001066066796
29.783447805632846,25.211722208442662,19.038559251535872,54.898550902151925,28.72911862963949,187.95998624086832,13.603883994598409,3574011001,-0.3160566141039413,0.46920386369150197,-0.35212753778321915
29.140098355152322,24.018900807959827,18.088844630525333,48.33074330638551,23.996298884427343,187.0423074771105,11.646447631416985,3574011002,-0.3371590882016503,0.4386017861080232,-0.31810982021374273
27.3559671026438,22.091932541403963,16.97556170928388,48.57332675703142,25.781621216893196,189.6252666670629,12.58695871785883,3574020001,-0.30750423015501255,0.46485775155480974,-0.3568446472912315
27.813528472700067,22.30151303056907,17.197054945650883,42.596484508722675,22.58834654636539,187.99836291719353,11.382028355765563,3574020002,-0.31039137199698164,0.39774734531337946,-0.2849175248820142
26.991147145088807,21.10243448528711,15.792670242611665,40.73890952274685,20.71923916855295,189.5492655497817,10.066257930308923,3574020003,-0.33592130167243245,0.4031325204265843,-0.2784283238641348
26.72279617265189,20.60586681693733,15.246472339384011,38.763363558227056,18.840636259626727,189.04172572189685,8.96395496433918,3574020004,-0.3541833417369589,0.40993527679736813,-0.27747845999668297
25.749739074599102,19.427880654517377,14.956972068194307,27.071609466232083,14.686128781241687,189.86073712105954,8.13323901202053,3574020005,-0.3073013341215222,0.2657497357425584,-0.13104437954773696
27.201705906650123,22.96948368442792,19.645844692275908,41.84805452292437,27.50464270962412,189.44380008261044,15.555154894671618,3574030005,-0.20129613702900861,0.34887779437494054,-0.2779483864130447
24.654755231689098,19.285064773293485,15.173755138266083,32.12519463129049,18.033682891131043,189.98406942887408,9.79544251370205,3574020006,-0.2796378740677779,0.33565833963371383,-0.2236931038257997
24.339504400597963,19.662287518933955,16.876045698898128,31.169168093932225,21.295528121256535,190.66757912661262,12.724435446346357,3574031004,-0.20231165829629155,0.29030137789443416,-0.214256128813637
26.194290670860283,20.790388778798757,16.605399744716266,32.19688934648774,17.464203860285043,188.52019703391335,9.658885919197761,3574031003,-0.29708855320461786,0.3085045297487812,-0.20308524115493107
29.733106884057992,24.815481582125596,22.344557669082146,35.69479166666671,26.985605374396133,186.35561216787445,17.439398399758456,3574030006,-0.14576967145300912,0.22092051335198698,-0.1682803186047601
27.646788456912613,22.376257368327142,19.31899198439818,31.551315112215878,21.76209259196993,186.06868224954175,13.568929261473139,3574031005,-0.18415384444286373,0.22945886658928757,-0.15726930382583026
27.354291864560103,21.59196794933926,17.189844431520797,32.367251865852474,18.855675099350577,187.10407377790685,10.788976931278468,3574011006,-0.27534144167432123,0.2910105163776353,-0.1807015952607775
29.091002614137462,23.630107470095847,19.163531990177184,35.19161680441499,20.5924586094901,184.7595986374797,11.985277389031179,3574031002,-0.26127776021926635,0.279711177192114,-0.17869644544463154
28.241153482608794,22.38614899481322,17.922369079485595,34.08407269434538,18.111515762885514,186.9329968148566,9.961893452584247,3574011005,-0.311168721604276,0.3003140811012275,-0.1956564503852636
27.89990074099115,21.70088047739538,16.58059855324641,35.87487890162887,17.78736673228395,186.32851875566809,9.31043314536804,3574011003,-0.3407606202929654,0.3569049162880597,-0.23458278239853136
28.82721913105244,23.03949094353026,17.863610749378473,36.31965668284599,18.857589676808352,184.82686397537597,10.295487155203036,3574011004,-0.31504073151753464,0.3237262887354069,-0.20615578938237253
30.308444096950762,25.22125811605534,19.88578033110107,37.52286659641252,21.544815356199933,182.67394703742735,12.922556118344264,3574031001,-0.27284642124704916,0.30016153553779257,-0.1841476624709546
30.66144087260649,25.856143422409872,20.053771315518,43.31952424892008,22.183457505963506,181.92766222358298,11.875827034040347,3574010007,-0.3302760840974095,0.35193428996964005,-0.23454660216895945
30.187539384718438,24.67762153201588,21.086345495523624,32.72390673698673,20.67516903495376,183.5531658217285,13.202143664098724,3574031006,-0.23359317184141357,0.2155584701173147,-0.13529283448289361
31.59306575625433,26.273328838650457,22.19546849896718,35.37156587101217,21.43506282992885,182.18784427358267,13.152932063346336,3574030009,-0.26207685169183087,0.22151211774136226,-0.13661349793442218
29.94989021461559,25.120516723954875,21.251852034133567,36.67824325488218,22.70199112544838,185.93335249777112,13.432285963242295,3574030010,-0.2511608373235372,0.25042180483050447,-0.16738329693346735
35.39649936087513,31.016640131813435,29.34711184195475,39.749619957696844,29.596109020651465,181.6536694923292,20.450198929670137,3574030011,-0.1625113999328813,0.14723949130284741,-0.11866570312700575
31.211428228064857,26.928627338120393,21.637723968570484,56.92951601757749,31.657937473019402,190.72598312141548,16.649422279288867,3574010009,-0.30004145404892946,0.4366834843991535,-0.3425168959201639
29.760272195403708,25.900975875055167,20.576015492034838,62.284982782555936,33.85916585184935,193.3524599175851,17.171215717202934,3574010008,-0.2917133210783739,0.4922239627126529,-0.4007859044590002
29.578004609192025,25.202730663685998,19.799938146401512,59.41470953926922,33.371065075009284,189.39539991334226,16.4261775732039,3574010002,-0.27786397085372666,0.4924808673637767,-0.3960410340523262
29.302593132281018,25.460094066846196,20.408132242880132,58.00156015166655,34.30213729334665,190.11449949266458,17.474183113742296,3574010001,-0.25309913049368865,0.4726227695885168,-0.3828438181783555
